"imageFilename","imdbScore","Adventure","Comedy","Action","Romance","Drama","Crime","Thriller","Horror","Mystery","Documentary"
"106911.jpg","7","0","0","0","0","1","0","0","0","0","0"
"1143143.jpg","8.1","0","1","0","0","0","0","0","0","0","0"
"120222.jpg","5.5","0","0","0","0","0","0","1","0","0","0"
"1631707.jpg","6.6","0","0","0","0","0","0","1","0","1","0"
"912592.jpg","7.2","0","0","0","0","0","0","0","0","1","1"
"2233406.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"2395427.jpg","7.4","1","0","1","0","0","0","0","0","0","0"
"5078188.jpg","5.6","0","0","0","0","0","0","1","1","0","0"
"280460.jpg","5.6","0","1","0","0","1","0","0","0","0","0"
"233418.jpg","7","0","0","0","0","1","1","1","0","0","0"
"1134665.jpg","6","0","0","0","0","0","0","0","0","0","1"
"2844798.jpg","6.9","0","0","0","0","1","0","1","0","0","0"
"107065.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"5253294.jpg","5.5","0","1","0","0","0","0","0","0","0","0"
"238321.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1679248.jpg","5.7","0","1","0","1","1","0","0","0","0","0"
"1029360.jpg","5","0","0","0","0","0","0","1","1","0","0"
"791309.jpg","5.4","0","1","0","0","0","0","0","0","0","0"
"1828959.jpg","5.7","0","0","0","1","1","0","0","0","0","0"
"284851.jpg","5.5","0","0","0","0","1","0","1","0","1","0"
"884335.jpg","5.5","0","0","0","0","1","1","0","0","0","0"
"1381282.jpg","5.9","0","0","0","0","1","0","0","0","0","0"
"93493.jpg","5.8","0","1","0","1","0","0","0","0","0","0"
"119780.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"1404653.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"462359.jpg","3.1","0","0","0","0","0","0","1","1","1","0"
"3397884.jpg","7.6","0","0","1","0","1","1","0","0","0","0"
"2073121.jpg","5.8","0","0","0","0","0","0","1","0","0","0"
"3902698.jpg","4.3","0","1","0","0","0","0","0","0","0","0"
"1951176.jpg","5.2","0","0","0","0","1","0","0","0","0","0"
"412080.jpg","7.8","0","0","0","0","1","0","0","0","0","0"
"1109488.jpg","6","0","1","0","0","0","0","0","0","0","0"
"266987.jpg","7.1","0","0","1","0","0","1","1","0","0","0"
"285595.jpg","6.1","0","0","0","0","1","1","0","0","0","0"
"293191.jpg","6.5","1","0","0","0","1","0","0","0","0","0"
"4189260.jpg","5.9","1","0","1","0","0","0","0","0","0","0"
"1296898.jpg","6","0","1","0","1","1","0","0","0","0","0"
"289992.jpg","7.6","0","0","0","0","1","1","1","0","0","0"
"105435.jpg","7.1","0","1","0","0","1","1","0","0","0","0"
"104008.jpg","7.6","0","0","0","0","1","0","0","0","0","0"
"1033467.jpg","7.9","0","0","0","0","0","1","0","0","0","1"
"166792.jpg","7.8","1","1","0","0","0","0","0","0","0","0"
"4139124.jpg","6.3","0","1","1","0","0","0","0","0","0","0"
"2072933.jpg","5.6","0","1","0","0","0","1","0","1","0","0"
"3767246.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1866255.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"96464.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"4647784.jpg","6.2","0","0","0","0","1","0","1","0","0","0"
"443844.jpg","7.1","0","0","0","1","1","0","0","0","0","0"
"783581.jpg","6","0","0","0","0","1","0","0","0","0","0"
"3108864.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"357110.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"162958.jpg","6.1","0","0","0","0","1","0","1","0","0","0"
"217363.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"4298958.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1311087.jpg","3.6","0","0","0","0","1","0","0","0","0","0"
"114616.jpg","5.1","0","0","0","0","1","0","0","0","0","0"
"5456120.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"2027255.jpg","6.5","1","1","0","0","0","0","0","0","0","0"
"283323.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"118782.jpg","5.5","0","0","1","0","1","1","0","0","0","0"
"200030.jpg","3.7","0","1","0","0","0","0","0","0","0","0"
"1014799.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"98546.jpg","7","0","1","0","0","1","0","0","0","0","0"
"419279.jpg","7.8","0","0","0","0","1","0","0","0","0","0"
"246772.jpg","7.3","0","1","0","1","1","0","0","0","0","0"
"1001508.jpg","6.4","0","1","0","1","1","0","0","0","0","0"
"415489.jpg","3.8","0","1","0","0","1","0","0","0","0","0"
"97635.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"234889.jpg","6.9","0","1","0","0","0","0","0","0","0","0"
"2570224.jpg","4.9","0","1","0","0","1","0","0","0","0","0"
"110785.jpg","5.6","0","0","0","0","1","0","0","0","0","0"
"1618448.jpg","8.2","1","0","1","0","0","0","0","0","0","1"
"3335378.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"891326.jpg","8.4","0","0","0","0","0","0","0","0","0","1"
"205190.jpg","6.1","0","0","0","0","1","0","0","0","0","0"
"1500906.jpg","6.2","0","1","0","0","0","0","0","1","0","0"
"1366981.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"494199.jpg","4.5","0","0","0","0","0","0","1","1","0","0"
"308152.jpg","6.7","0","0","0","0","0","0","1","1","1","0"
"387131.jpg","7.5","0","0","0","1","1","0","0","0","1","0"
"4002772.jpg","6.3","0","1","0","0","1","0","0","0","0","0"
"99165.jpg","5.5","0","1","0","1","1","0","0","0","0","0"
"398017.jpg","6.6","0","0","0","0","1","1","1","0","0","0"
"3212392.jpg","6.1","0","0","0","0","1","0","0","0","0","1"
"133985.jpg","6.4","0","0","1","0","0","1","1","0","0","0"
"2234419.jpg","6.7","0","0","0","0","0","0","0","0","0","1"
"155833.jpg","6.3","0","0","0","1","1","1","0","0","0","0"
"88936.jpg","6","0","0","1","0","1","1","0","0","0","0"
"4911996.jpg","6.3","0","0","0","0","0","1","1","0","0","0"
"334029.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"172348.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"2974918.jpg","5.1","1","1","0","0","0","0","0","0","0","0"
"304023.jpg","6.9","0","0","0","0","1","0","0","0","0","0"
"1307057.jpg","6.1","0","0","0","0","0","0","1","1","0","0"
"273851.jpg","6.2","0","0","0","0","1","1","0","0","0","0"
"796339.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1326831.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"1993391.jpg","3.7","0","1","0","1","0","0","0","0","0","0"
"2585562.jpg","8","0","0","0","1","0","0","1","1","0","0"
"3677466.jpg","2","0","0","1","0","0","0","1","0","0","0"
"1336006.jpg","6.3","0","1","0","0","0","0","0","1","0","0"
"3013602.jpg","6.7","0","1","0","0","0","0","0","0","0","0"
"3534602.jpg","5","0","1","0","0","1","0","0","0","0","0"
"333780.jpg","4.7","0","1","0","0","0","0","0","0","0","0"
"422491.jpg","7","0","0","0","0","1","0","0","0","0","0"
"1327194.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"251094.jpg","5","0","0","1","0","0","0","0","0","0","0"
"1276996.jpg","6.4","0","0","0","0","0","0","0","0","0","1"
"1412386.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"1242842.jpg","7.2","0","0","0","1","1","0","0","0","0","0"
"141716.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"120645.jpg","3.9","0","1","0","0","0","0","0","0","0","0"
"395441.jpg","8.3","0","0","0","0","0","0","0","0","0","1"
"1403846.jpg","6.2","0","0","0","0","1","0","1","0","0","0"
"2186883.jpg","5.4","0","0","0","0","1","0","0","0","0","0"
"3447364.jpg","7.7","0","0","1","0","1","0","1","0","0","0"
"2665626.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"5156770.jpg","6.4","0","0","0","1","1","0","0","0","0","0"
"250934.jpg","7.9","0","0","0","0","1","0","0","0","0","0"
"248110.jpg","4.5","0","0","0","0","1","0","1","1","0","0"
"113730.jpg","6.4","0","1","0","1","0","0","0","0","0","0"
"113149.jpg","6.4","0","1","0","0","0","0","0","0","0","0"
"4840666.jpg","5.4","1","1","0","0","0","0","0","0","0","0"
"1867091.jpg","5.4","0","0","0","0","1","0","1","0","0","0"
"3532686.jpg","4.9","0","1","0","1","1","0","0","0","0","0"
"160356.jpg","6.5","0","0","0","0","1","1","0","0","1","0"
"874425.jpg","5","0","1","0","0","0","0","0","0","0","0"
"3455826.jpg","5","0","0","0","0","1","0","1","0","0","0"
"2234451.jpg","6.2","0","0","0","0","1","0","1","0","1","0"
"2948712.jpg","4.7","0","0","0","0","0","0","0","1","0","0"
"119219.jpg","5.7","0","1","0","0","0","1","0","0","1","0"
"1236472.jpg","7.8","0","0","0","0","0","0","0","0","0","1"
"5275828.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"897361.jpg","3.6","0","0","0","0","0","0","1","0","1","0"
"114592.jpg","6","0","0","0","0","1","0","0","0","0","0"
"96492.jpg","7.5","0","1","0","1","1","0","0","0","0","0"
"2582502.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"1157694.jpg","7","0","0","0","0","0","0","0","0","0","1"
"457297.jpg","4.4","0","0","0","0","0","0","1","1","0","0"
"95583.jpg","6","0","0","1","0","0","1","0","1","0","0"
"3903852.jpg","5.1","0","0","1","0","0","0","0","0","0","0"
"113313.jpg","5.8","0","1","1","0","0","1","0","0","0","0"
"479916.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"106188.jpg","6.9","0","1","0","0","0","0","1","0","0","0"
"91064.jpg","7.5","0","0","0","0","1","0","0","1","0","0"
"195685.jpg","7.3","0","0","0","0","1","0","0","0","0","0"
"1578275.jpg","5.3","0","1","0","0","1","0","0","0","0","0"
"2835548.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"1493813.jpg","6.6","0","0","1","0","0","1","1","0","0","0"
"117958.jpg","7.2","0","1","0","0","1","0","0","0","0","0"
"314871.jpg","5.5","0","0","0","1","1","0","0","0","0","0"
"181786.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"1843866.jpg","7.8","1","0","1","0","0","0","0","0","0","0"
"108473.jpg","6.3","0","0","0","0","1","0","0","1","1","0"
"97775.jpg","5.8","0","1","1","0","0","1","0","0","0","0"
"450314.jpg","6","0","0","1","0","1","1","0","0","0","0"
"2140203.jpg","8.2","0","0","0","0","1","0","0","0","0","0"
"112286.jpg","6.4","1","0","0","0","1","0","0","0","0","0"
"384212.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"120710.jpg","5.5","0","0","0","0","1","0","1","0","0","0"
"2312602.jpg","6.2","0","0","0","0","0","0","0","0","0","1"
"5144072.jpg","8","0","0","0","0","0","0","0","0","0","1"
"2402101.jpg","6.2","0","0","0","0","1","0","1","0","1","0"
"372824.jpg","7.9","0","0","0","0","1","0","0","0","0","0"
"2241116.jpg","6.1","0","0","0","0","1","0","0","0","0","0"
"859644.jpg","6.9","0","1","0","0","1","0","0","0","0","0"
"1389781.jpg","4.5","0","1","0","0","0","0","0","0","0","0"
"2231646.jpg","5.1","0","0","0","0","0","0","1","1","1","0"
"99259.jpg","6.1","0","0","0","0","0","0","1","0","1","0"
"119282.jpg","7.2","1","1","0","0","0","0","0","0","0","0"
"189142.jpg","6.8","0","0","0","1","1","0","0","0","0","0"
"2150209.jpg","8","0","1","0","0","1","0","0","0","0","0"
"844471.jpg","7","0","1","0","0","0","0","0","0","0","0"
"131704.jpg","4.2","1","1","0","0","0","0","0","0","0","0"
"313196.jpg","6.8","0","0","0","1","1","0","0","0","0","0"
"100813.jpg","7.4","1","0","1","0","0","1","0","0","0","0"
"1299653.jpg","4.8","0","0","0","0","0","0","0","1","0","0"
"1087517.jpg","2.5","0","1","0","0","0","0","0","0","0","0"
"3774114.jpg","7.3","0","0","0","0","1","0","1","0","0","0"
"120584.jpg","7.1","1","0","0","1","1","0","0","0","0","0"
"173840.jpg","6.4","1","0","1","0","0","0","0","0","0","0"
"1718714.jpg","3.7","0","0","0","0","0","0","0","1","1","0"
"286635.jpg","7","0","0","1","0","1","1","0","0","0","0"
"1307873.jpg","5.5","0","0","1","0","0","0","1","0","1","0"
"809425.jpg","7","0","0","0","0","1","0","0","0","0","0"
"128648.jpg","6.3","0","0","0","0","1","0","0","0","0","0"
"790663.jpg","7.5","0","0","0","1","1","0","0","0","0","0"
"1480660.jpg","6.7","0","0","1","0","0","0","0","0","0","0"
"98987.jpg","6.3","1","1","1","0","0","0","0","0","0","0"
"1382323.jpg","6.4","0","0","0","0","0","0","0","0","0","1"
"263101.jpg","6.6","0","0","1","1","0","1","0","0","0","0"
"1374841.jpg","6.3","0","0","0","1","0","0","0","0","0","0"
"3735602.jpg","6","0","1","0","0","1","0","0","0","0","0"
"880440.jpg","5.9","0","1","0","0","0","1","0","0","0","0"
"110629.jpg","2.7","0","1","0","0","0","0","0","0","0","0"
"2112999.jpg","8.4","0","1","0","0","0","0","0","0","0","1"
"996948.jpg","6.8","0","0","0","1","1","0","0","0","0","0"
"2104837.jpg","4.7","0","0","1","0","0","0","1","0","0","0"
"2571610.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"3003668.jpg","7.3","0","0","1","0","1","0","0","0","0","0"
"107943.jpg","7.9","0","0","0","1","1","0","0","0","0","0"
"301777.jpg","5.8","0","0","0","1","1","0","0","0","0","0"
"91360.jpg","7.2","0","1","0","0","0","0","0","0","0","0"
"4761270.jpg","6","0","1","0","0","1","0","1","0","0","0"
"455116.jpg","5.6","0","1","1","0","1","0","0","0","0","0"
"472458.jpg","6.8","0","0","0","0","1","0","0","1","0","0"
"2935564.jpg","7.1","0","0","1","0","0","1","1","0","0","0"
"1667903.jpg","6.4","1","0","1","0","0","0","0","0","0","0"
"1617250.jpg","6.4","0","0","0","0","0","1","0","0","0","0"
"112909.jpg","5.1","0","1","1","0","0","0","0","0","0","0"
"388154.jpg","7.3","0","1","0","0","1","0","0","0","0","0"
"822849.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"282687.jpg","5.8","0","1","0","1","0","0","0","0","0","0"
"2186812.jpg","6.4","0","1","0","1","0","0","0","0","0","0"
"112722.jpg","6.6","0","0","0","0","1","1","0","0","1","0"
"2472432.jpg","7.2","0","0","0","0","1","0","0","0","0","0"
"96787.jpg","6.7","0","1","0","0","1","0","0","0","0","0"
"115697.jpg","6.2","0","1","0","0","0","0","0","0","0","0"
"114783.jpg","5.5","0","0","1","0","0","0","0","0","0","0"
"110712.jpg","5.1","0","0","0","0","1","0","0","0","0","0"
"1305890.jpg","6.8","0","0","0","0","0","0","0","0","0","1"
"806136.jpg","7.1","0","0","0","0","0","0","0","0","0","1"
"112843.jpg","4.2","0","0","1","0","0","0","0","1","0","0"
"1836808.jpg","6.4","0","0","0","1","1","0","0","0","0","0"
"271211.jpg","7.2","0","0","0","0","0","0","0","0","0","1"
"1235142.jpg","6.7","0","0","0","0","1","0","0","0","0","0"
"427582.jpg","7.3","0","1","0","0","1","1","0","0","0","0"
"93589.jpg","4.6","0","1","0","0","0","0","0","1","0","0"
"808237.jpg","5","0","0","0","0","1","0","0","0","0","0"
"202682.jpg","6.9","0","0","1","0","1","0","1","0","0","0"
"101874.jpg","5.6","0","0","0","0","0","0","1","0","0","0"
"250214.jpg","4.1","0","0","0","0","1","0","1","0","0","0"
"218581.jpg","5.2","0","0","0","0","1","0","0","0","0","0"
"1905040.jpg","5.7","0","0","0","0","0","0","0","1","1","0"
"468548.jpg","6.4","0","0","0","0","1","0","0","0","0","0"
"333388.jpg","8.3","0","0","0","0","0","0","0","0","0","1"
"132451.jpg","3.9","0","0","0","1","0","0","0","1","0","0"
"1600058.jpg","6.2","0","0","0","1","1","0","0","0","0","0"
"189593.jpg","6.4","0","0","0","0","1","0","1","0","0","0"
"168787.jpg","6","0","0","0","0","1","0","0","0","0","0"
"99088.jpg","7.4","1","1","1","0","0","0","0","0","0","0"
"402022.jpg","5.5","0","0","1","0","0","0","0","0","0","0"
"2073077.jpg","9","0","0","0","0","0","0","0","0","0","1"
"1016321.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"2534648.jpg","7.4","0","0","0","1","1","0","0","0","0","0"
"444608.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"3427772.jpg","8.7","0","0","0","0","1","0","0","0","0","1"
"828450.jpg","5.3","0","1","0","0","0","0","0","0","0","0"
"451033.jpg","2.5","0","0","0","0","0","0","1","1","0","0"
"108002.jpg","7.5","0","0","0","0","1","0","0","0","0","0"
"3358998.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"310313.jpg","6.6","0","0","0","0","1","0","0","0","0","0"
"1663193.jpg","5.3","0","0","0","0","1","1","0","0","0","0"
"177507.jpg","7.8","0","1","0","0","1","0","0","0","0","0"
"903657.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1942884.jpg","7.7","0","0","0","0","0","0","0","0","0","1"
"2114490.jpg","6.9","0","0","0","0","0","0","0","0","0","1"
"114957.jpg","4.1","0","0","0","0","0","0","0","1","0","0"
"2023690.jpg","6.5","1","1","0","0","0","1","0","0","0","0"
"1029172.jpg","8.3","0","0","0","0","0","0","0","0","0","1"
"112267.jpg","8","0","0","0","0","0","0","0","0","0","1"
"2941330.jpg","6.6","0","1","0","0","1","0","0","0","0","0"
"113973.jpg","7.3","0","0","0","0","0","0","0","0","0","1"
"2082232.jpg","5.9","0","0","0","0","0","0","0","0","0","1"
"1488584.jpg","6.3","0","0","0","0","0","0","0","1","0","0"
"2448028.jpg","7.4","0","0","0","0","1","0","0","0","0","1"
"418038.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"420046.jpg","6.8","0","0","0","0","1","0","0","0","0","0"
"262432.jpg","7.4","0","0","0","0","1","0","0","0","0","0"
"1822382.jpg","7.4","0","0","0","0","0","0","0","0","0","1"
"3236120.jpg","6.7","0","1","0","1","1","0","0","0","0","0"
"951279.jpg","7","0","0","0","0","1","0","0","0","0","0"
"91829.jpg","5","0","0","0","0","0","0","0","1","1","0"
"1323941.jpg","7.3","0","1","0","0","0","0","0","0","0","0"
"3488328.jpg","5.1","0","0","1","0","0","0","1","0","0","0"
"991243.jpg","6.3","0","0","1","0","1","1","0","0","0","0"
"1352388.jpg","3.9","0","1","1","0","0","0","1","0","0","0"
"2785032.jpg","7.1","0","1","0","1","1","0","0","0","0","0"
"891457.jpg","6.3","0","0","0","1","1","0","0","0","0","0"
"2069955.jpg","4.3","0","0","0","0","0","1","1","0","0","0"
"178642.jpg","5.6","0","0","0","0","1","0","0","0","0","0"
"365149.jpg","6.1","0","1","0","0","0","0","0","0","0","0"
"4425064.jpg","6.8","0","0","0","0","0","0","0","0","0","1"
"1498878.jpg","6.6","0","0","0","0","0","0","1","0","1","0"
"1540767.jpg","2.6","0","0","0","0","0","0","0","1","0","0"
"139699.jpg","6.4","0","1","0","1","1","0","0","0","0","0"
"1760980.jpg","6.4","0","0","0","0","1","0","0","0","0","0"
"3602144.jpg","6.2","0","0","0","0","0","0","1","0","0","0"
"437954.jpg","4.8","1","1","0","0","0","0","0","0","0","0"
"1906384.jpg","4.8","0","0","0","0","1","0","0","0","0","0"
"219288.jpg","7.7","0","1","0","0","0","0","0","0","0","0"
"2215515.jpg","4.8","0","0","0","0","1","0","0","0","0","0"
"1438173.jpg","5.2","0","0","1","0","0","0","0","1","0","0"
"116661.jpg","6.2","0","1","0","1","0","0","0","0","0","0"
"127952.jpg","7","0","1","0","0","1","0","0","0","0","1"
"265591.jpg","6.3","0","1","0","1","1","0","0","0","0","0"
"1024715.jpg","6.5","0","1","0","0","1","0","0","0","0","0"
"866437.jpg","6.8","0","1","0","1","1","0","0","0","0","0"
"3508830.jpg","6.8","0","0","0","0","1","0","0","0","0","1"
"1178665.jpg","6.3","1","1","0","0","0","0","0","0","0","0"
"354364.jpg","7.5","0","0","0","1","1","0","0","0","0","0"
"811137.jpg","6","0","1","0","0","0","0","0","0","0","0"
"387658.jpg","6.2","1","0","1","0","0","0","0","0","0","0"
"118785.jpg","6.8","0","1","0","0","0","0","1","0","0","0"
"1683526.jpg","7.7","0","0","0","0","1","0","0","0","0","0"
"1667355.jpg","6.4","0","0","0","0","1","1","0","0","0","0"
"1305797.jpg","7.1","0","0","1","1","1","0","0","0","0","0"
"218298.jpg","5.8","0","1","0","0","1","0","0","0","0","0"
"95560.jpg","3.4","1","0","0","0","0","0","0","0","0","0"
"2261505.jpg","4.9","0","0","0","1","0","0","0","0","0","0"
"3419894.jpg","6.7","0","0","1","0","1","1","0","0","0","0"
"123808.jpg","4.9","0","1","0","1","0","0","0","0","0","0"
"112862.jpg","7.1","0","0","0","0","1","0","0","0","0","0"
"2547942.jpg","2.1","0","0","1","0","0","0","0","0","0","0"
"439682.jpg","7.5","0","0","0","0","0","0","0","0","0","1"
"2279864.jpg","6.5","0","1","0","0","0","0","0","0","0","0"
"1701995.jpg","4.7","0","0","0","0","1","0","0","0","0","0"
"118694.jpg","8.1","0","0","0","1","1","0","0","0","0","0"
"111693.jpg","6.5","0","0","0","1","1","0","0","0","0","0"
"1267379.jpg","6.3","0","0","0","0","0","0","0","1","0","0"
"146882.jpg","7.5","0","1","0","0","1","0","0","0","0","0"
"2118624.jpg","6.6","0","1","0","0","0","0","0","1","0","0"
"1326733.jpg","7.6","0","0","0","0","0","0","0","0","0","1"
"2782834.jpg","5.4","0","1","0","0","0","0","0","0","0","0"
"1312203.jpg","8.3","0","0","0","0","0","0","0","0","0","1"
"339489.jpg","7.1","0","0","0","0","1","1","1","0","0","0"
"109580.jpg","8.3","0","0","0","0","0","0","0","0","0","1"
"3212910.jpg","7.8","0","1","0","0","0","0","0","0","0","0"
